"JOB .","PayItemID"
"1088",
"1088",1250
"1088",776
"1088",628
"1088",674
"1088",753
"1088",673
"1088",622
"1088",621
"1088",620
"1088",910
"1088",619
"1088",909
"1088",668
"1088",671
"1088",751
"1087",1651
"1087",1652
"1087",1650
"1086",1197
"1086",1658
"1086",264
"1086",1567
"1086",1657
"1086",1656
"1086",1196
"1086",1649
"1085",1686
"1085",1685
"1085",1251
"1085",672
"1085",623
"1085",1684
"1085",760
"1085",621
"1085",619
"1085",911
"1085",910
"1085",620
"1085",776
"1085",668
"1085",909
"1085",907
"1085",680
"1085",732
"1085",1230
"1085",673
"1085",906
"1085",622
"1085",628
"1085",753
"1085",674
"1084",673
"1084",623
"1084",1295
"1084",619
"1083",1196
"1083",1197
"1082",710
"1082",669
"1082",671
"1082",619
"1082",620
"1082",668
"1082",621
"1082",628
"1082",674
"1082",753
"1082",673
"1082",672
"1082",623
"1082",622
"1082",680
"1082",776
"1081",937
"1081",672
"1081",907
"1081",908
"1081",668
"1081",910
"1081",911
"1081",619
"1081",909
"1081",622
"1081",776
"1081",673
"1081",751
"1081",752
"1081",753
"1081",674
"1081",628
"1081",620
"1081",1302
"1081",1682
"1081",906
"1081",1230
"1080",623
"1080",710
"1080",711
"1080",619
"1080",620
"1080",668
"1080",622
"1080",752
"1080",673
"1080",753
"1080",628
"1080",776
"1080",695
"1080",621
"1079",1225
"1079",628
"1079",752
"1079",663
"1078",663
"1078",1225
"1078",752
"1078",628
"1077",1087
"1076",1196
"1076",1197
"1075",620
"1075",710
"1075",619
"1075",623
"1075",673
"1075",776
"1075",752
"1075",628
"1075",668
"1074",776
"1074",753
"1074",621
"1074",619
"1074",620
"1073",628
"1073",672
"1073",616
"1073",673
"1073",776
"1073",623
"1073",619
"1073",753
"1072",1197
"1072",1524
"1071",907
"1071",672
"1071",909
"1071",910
"1071",911
"1071",623
"1071",673
"1071",628
"1071",776
"1071",619
"1071",752
"1071",710
"1070",620
"1070",619
"1070",621
"1070",622
"1070",623
"1070",672
"1070",673
"1070",674
"1070",628
"1070",776
"1069",1197
"1068",1524
"1068",1197
"1067",1197
"1067",1196
"1066",1524
"1066",1197
"1065",620
"1065",777
"1065",1230
"1065",666
"1065",667
"1065",668
"1065",669
"1065",670
"1065",665
"1065",619
"1065",621
"1065",680
"1065",622
"1065",623
"1065",692
"1065",672
"1065",673
"1065",671
"1065",729
"1065",658
"1065",958
"1065",217
"1065",752
"1065",660
"1065",687
"1065",1253
"1065",664
"1065",727
"1065",732
"1065",290
"1065",768
"1065",616
"1065",761
"1065",388
"1065",659
"1065",750
"1065",663
"1065",726
"1065",845
"1065",1685
"1065",674
"1065",1684
"1065",1686
"1065",1426
"1065",679
"1065",707
"1065",704
"1065",778
"1065",677
"1065",1272
"1065",844
"1065",632
"1065",1234
"1065",697
"1065",695
"1065",776
"1065",703
"1065",816
"1065",1250
"1065",1307
"1065",746
"1065",747
"1065",748
"1065",815
"1065",628
"1065",1225
"1064",1641
"1064",1637
"1064",1636
"1064",1638
"1064",776
"1064",1644
"1064",1642
"1064",1640
"1064",1643
"1064",1635
"1064",1634
"1064",1631
"1064",1633
"1064",1632
"1064",1639
"1064",1003
"1064",753
"1064",998
"1063",1524
"1063",1197
"1062",1197
"1062",1524
"1061",958
"1061",658
"1061",659
"1061",660
"1061",1253
"1061",667
"1061",668
"1061",670
"1061",671
"1061",616
"1061",217
"1061",1630
"1061",1144
"1061",710
"1061",1311
"1061",628
"1061",1310
"1061",1426
"1061",679
"1061",707
"1061",677
"1061",632
"1061",816
"1061",898
"1061",776
"1061",711
"1061",753
"1061",748
"1061",674
"1061",673
"1061",672
"1061",622
"1061",680
"1061",621
"1061",619
"1061",623
"1061",815
"1061",620
"1060",753
"1060",707
"1060",679
"1060",1426
"1060",1386
"1060",965
"1060",704
"1060",840
"1060",1385
"1060",703
"1060",677
"1060",632
"1060",816
"1060",1272
"1060",841
"1060",1675
"1060",839
"1060",838
"1060",837
"1060",815
"1060",1517
"1060",873
"1060",1311
"1060",1518
"1060",1625
"1060",1519
"1060",844
"1060",845
"1060",1310
"1060",1690
"1060",949
"1060",836
"1060",1197
"1060",1274
"1060",1674
"1060",1628
"1060",1627
"1060",1626
"1060",898
"1060",826
"1060",1230
"1060",388
"1060",750
"1060",771
"1060",664
"1060",772
"1060",685
"1060",1283
"1060",665
"1060",1046
"1060",659
"1060",1683
"1060",666
"1060",686
"1060",687
"1060",660
"1060",732
"1060",723
"1060",217
"1060",958
"1060",239
"1060",1348
"1060",628
"1060",681
"1060",663
"1060",950
"1060",662
"1060",923
"1060",1168
"1060",919
"1060",682
"1060",1169
"1060",616
"1060",669
"1060",856
"1060",1284
"1060",668
"1060",658
"1060",1428
"1060",1582
"1060",1583
"1060",1585
"1060",1685
"1060",1304
"1060",697
"1060",1285
"1060",1250
"1060",1234
"1060",1231
"1060",1286
"1060",1307
"1060",1225
"1060",623
"1060",1303
"1060",710
"1060",711
"1060",619
"1060",620
"1060",621
"1060",680
"1060",1686
"1060",622
"1060",695
"1060",692
"1060",672
"1060",673
"1060",752
"1060",1684
"1060",674
"1060",776
"1059",776
"1059",673
"1059",623
"1059",619
"1058",776
"1058",622
"1058",623
"1058",628
"1058",672
"1058",620
"1058",619
"1058",673
"1057",1279
"1057",1623
"1056",665
"1056",753
"1056",671
"1056",909
"1056",666
"1056",668
"1056",670
"1056",910
"1056",619
"1056",620
"1056",669
"1056",752
"1056",663
"1056",628
"1056",776
"1056",1304
"1056",1351
"1055",751
"1055",997
"1055",674
"1055",620
"1055",776
"1055",628
"1055",753
"1055",1003
"1055",673
"1055",621
"1055",619
"1055",752
"1054",619
"1054",623
"1054",673
"1054",1622
"1053",1046
"1053",692
"1053",661
"1052",628
"1052",663
"1052",661
"1052",752
"1051",1047
"1051",619
"1051",623
"1051",753
"1051",776
"1051",1105
"1051",910
"1050",616
"1050",776
"1050",673
"1050",672
"1050",623
"1050",619
"1050",710
"1049",1003
"1049",1654
"1049",1621
"1049",1653
"1049",1343
"1049",710
"1049",673
"1049",753
"1049",776
"1048",776
"1048",619
"1048",623
"1048",672
"1048",673
"1048",753
"1047",1197
"1047",1274
"1047",1524
"1046",1087
"1045",753
"1045",673
"1045",1351
"1045",620
"1045",619
"1045",776
"1044",619
"1044",673
"1044",623
"1044",620
"1043",619
"1043",1305
"1043",623
"1043",673
"1043",776
"1043",753
"1042",622
"1042",776
"1042",673
"1042",623
"1042",619
"1042",616
"1042",710
"1042",1618
"1042",753
"1041",622
"1041",619
"1040",1617
"1040",1616
"1040",1209
"1040",619
"1040",622
"1039",622
"1039",619
"1039",623
"1039",672
"1039",753
"1039",628
"1039",776
"1039",673
"1039",911
"1038",679
"1038",1234
"1038",815
"1038",816
"1038",632
"1038",844
"1038",845
"1038",707
"1038",1426
"1038",1310
"1038",1311
"1038",628
"1038",677
"1038",711
"1038",217
"1038",616
"1038",663
"1038",664
"1038",665
"1038",777
"1038",1230
"1038",666
"1038",778
"1038",667
"1038",668
"1038",671
"1038",695
"1038",710
"1038",776
"1038",619
"1038",620
"1038",621
"1038",680
"1038",622
"1038",623
"1038",692
"1038",672
"1038",673
"1038",752
"1038",753
"1038",674
"1038",748
"1038",866
"1038",1225
"1037",674
"1037",750
"1037",751
"1037",1403
"1036",620
"1036",623
"1036",673
"1036",672
"1035",1087
"1034",1087
"1033",753
"1033",776
"1033",619
"1033",673
"1033",623
"1032",1351
"1032",776
"1032",753
"1032",673
"1032",623
"1032",619
"1032",911
"1031",1619
"1031",616
"1031",673
"1031",710
"1031",1607
"1031",753
"1031",1609
"1031",1610
"1031",1087
"1031",1608
"1030",623
"1030",753
"1030",619
"1030",673
"1030",776
"1030",907
"1030",911
"1029",619
"1029",680
"1028",1225
"1028",672
"1028",622
"1027",752
"1027",619
"1027",620
"1027",673
"1027",1109
"1027",909
"1027",753
"1027",672
"1027",1121
"1027",628
"1027",776
"1027",623
"1026",1197
"1026",1524
"1025",753
"1025",776
"1025",673
"1025",619
"1024",619
"1024",673
"1024",776
"1024",622
"1023",1197
"1023",1196
"1022",666
"1022",680
"1022",621
"1022",752
"1022",620
"1022",623
"1022",619
"1022",672
"1022",673
"1022",751
"1022",667
"1022",753
"1022",674
"1022",1313
"1022",776
"1022",1230
"1022",668
"1022",1689
"1022",1688
"1022",997
"1022",628
"1021",1305
"1021",1003
"1021",619
"1021",673
"1021",997
"1020",1087
"1019",1604
"1019",1601
"1019",1600
"1019",1602
"1019",1603
"1018",1087
"1017",1598
"1016",692
"1016",1234
"1016",623
"1016",1561
"1016",622
"1016",750
"1016",663
"1016",680
"1016",1517
"1016",685
"1016",1251
"1016",668
"1016",1348
"1016",672
"1016",673
"1016",674
"1016",628
"1016",1588
"1016",666
"1016",1225
"1016",1283
"1016",776
"1016",732
"1016",697
"1016",1526
"1016",1582
"1016",1230
"1016",874
"1016",621
"1016",751
"1016",1524
"1016",1197
"1016",1303
"1016",619
"1016",620
"1016",665
"1015",1645
"1015",910
"1015",1595
"1015",1596
"1014",710
"1014",628
"1014",753
"1014",673
"1014",623
"1014",619
"1014",776
"1013",906
"1013",1230
"1013",910
"1013",907
"1013",777
"1013",667
"1013",909
"1013",668
"1013",751
"1013",1283
"1013",620
"1013",621
"1013",911
"1013",672
"1013",619
"1013",752
"1013",753
"1013",674
"1013",628
"1013",776
"1012",1592
"1011",673
"1011",619
"1011",776
"1010",1590
"1009",623
"1009",673
"1009",619
"1009",
"1009",1591
"1009",616
"1009",753
"1009",1620
"1009",710
"1008",1593
"1008",1648
"1008",673
"1008",621
"1008",619
"1008",623
"1008",622
"1007",623
"1007",776
"1007",628
"1007",668
"1007",619
"1007",620
"1007",622
"1007",673
"1006",628
"1006",674
"1006",753
"1006",752
"1006",1019
"1006",621
"1006",776
"1006",619
"1006",751
"1006",668
"1006",667
"1006",778
"1006",666
"1006",1230
"1006",777
"1006",665
"1006",663
"1006",1046
"1006",217
"1006",620
"1006",672
"1006",754
"1006",1225
"1005",1578
"1005",1580
"1005",1579
"1005",1581
"1005",1305
"1004",753
"1004",674
"1004",751
"1004",672
"1004",621
"1004",619
"1004",1009
"1004",776
"1004",998
"1004",910
"1004",668
"1004",909
"1004",997
"1003",753
"1003",674
"1003",628
"1003",776
"1003",695
"1003",754
"1003",1324
"1003",1325
"1003",1326
"1003",1328
"1003",1327
"1003",815
"1003",1329
"1003",748
"1003",632
"1003",906
"1003",677
"1003",752
"1003",801
"1003",802
"1003",816
"1003",616
"1003",217
"1003",958
"1003",1412
"1003",673
"1003",658
"1003",659
"1003",660
"1003",668
"1003",619
"1003",672
"1003",623
"1003",622
"1003",621
"1003",620
"1003",671
"1003",711
"1003",910
"0999",1230
"0999",622
"0999",776
"0999",751
"0999",753
"0999",621
"0999",692
"0999",620
"0999",619
"0999",668
"0999",665
"0999",680
"0999",666
"0999",672
"0999",673
"0999",628
"0999",1606
"0999",623
"0999",674
"0998",1003
"0998",1561
"0998",1575
"0998",687
"0998",751
"0998",1405
"0998",1517
"0998",1566
"0998",771
"0998",620
"0998",910
"0998",668
"0998",667
"0998",686
"0998",778
"0998",909
"0998",777
"0998",680
"0998",685
"0998",621
"0998",750
"0998",388
"0998",663
"0998",768
"0998",662
"0998",765
"0998",1046
"0998",616
"0998",1251
"0998",732
"0998",1345
"0998",671
"0998",1429
"0998",1428
"0998",1427
"0998",1230
"0998",1303
"0998",1348
"0998",1307
"0998",619
"0998",1346
"0998",622
"0998",672
"0998",623
"0998",1225
"0998",692
"0998",697
"0998",673
"0998",753
"0998",674
"0998",628
"0998",776
"0998",695
"0997",622
"0997",1438
"0997",751
"0997",674
"0997",620
"0997",673
"0997",619
"0997",776
"0997",628
"0997",672
"0997",1437
"0997",623
"0996",673
"0996",672
"0996",753
"0996",776
"0996",710
"0996",616
"0996",619
"0996",620
"0996",621
"0996",622
"0996",623
"0995",673
"0995",710
"0995",619
"0995",753
"0995",776
"0994",
"0994",1349
"0994",679
"0994",704
"0994",707
"0994",1426
"0994",616
"0994",660
"0994",703
"0994",695
"0994",663
"0994",776
"0994",659
"0994",623
"0994",692
"0994",672
"0994",673
"0994",753
"0994",748
"0994",628
"0994",677
"0994",1230
"0994",1225
"0994",815
"0994",816
"0994",632
"0994",675
"0994",676
"0994",674
"0994",665
"0994",680
"0994",664
"0994",620
"0994",619
"0994",671
"0994",668
"0994",670
"0994",658
"0994",669
"0994",622
"0994",621
"0994",666
"0994",217
"0994",958
"0993",710
"0993",619
"0993",623
"0993",673
"0993",776
"0992",623
"0992",673
"0992",776
"0992",619
"0991",623
"0991",1047
"0991",909
"0991",619
"0991",672
"0991",673
"0991",628
"0991",776
"0991",910
"0990",1196
"0990",1197
"0989",1197
"0989",1196
"0989",1565
"0989",1568
"0989",1567
"0989",1562
"0989",264
"0988",1196
"0988",1197
"0987",619
"0987",623
"0986",622
"0986",673
"0986",776
"0986",628
"0986",621
"0986",674
"0986",672
"0986",680
"0986",620
"0986",619
"0986",668
"0986",686
"0986",685
"0985a",908
"0985a",907
"0985a",911
"0985a",909
"0985a",906
"0985a",910
"0985",776
"0985",622
"0985",672
"0985",673
"0985",751
"0985",674
"0985",619
"0985",1225
"0985",1425
"0985",1520
"0985",753
"0985",620
"0985",710
"0985",910
"0985",668
"0985",909
"0985",1351
"0985",1294
"0985",621
"0985",997
"0985",1006
"0985",998
"0984",1424
"0983",776
"0983",1422
"0983",623
"0983",619
"0983",753
"0982",621
"0982",673
"0982",663
"0982",777
"0982",666
"0982",778
"0982",668
"0982",619
"0982",680
"0982",622
"0982",672
"0982",674
"0982",628
"0982",776
"0982",667
"0982",1225
"0982",623
"0981",911
"0981",753
"0981",628
"0981",776
"0980",1513
"0980",1002
"0980",1421
"0980",1182
"0980",1512
"0979",672
"0979",776
"0979",620
"0979",673
"0979",751
"0979",752
"0979",753
"0979",674
"0979",628
"0979",1420
"0979",619
"0978",1310
"0978",668
"0978",1311
"0978",621
"0978",620
"0978",619
"0978",710
"0978",815
"0978",623
"0978",672
"0978",673
"0978",626
"0978",753
"0978",628
"0978",776
"0978",622
"0978",748
"0978",670
"0978",816
"0978",632
"0978",677
"0978",707
"0978",679
"0978",217
"0978",616
"0977",1418
"0976",1344
"0975",753
"0975",623
"0975",620
"0975",622
"0975",710
"0975",911
"0975",776
"0975",673
"0975",1417
"0974",623
"0974",672
"0974",680
"0974",751
"0974",661
"0974",752
"0974",753
"0974",673
"0974",619
"0974",772
"0974",768
"0974",622
"0974",628
"0974",776
"0974",674
"0974",1182
"0974",663
"0974",692
"0973",620
"0973",776
"0973",752
"0973",751
"0973",997
"0973",621
"0973",1230
"0973",666
"0973",1009
"0973",753
"0973",619
"0973",665
"0973",674
"0973",628
"0972",621
"0972",623
"0972",1577
"0972",687
"0972",667
"0972",666
"0972",909
"0972",619
"0972",680
"0972",620
"0972",911
"0972",692
"0972",1415
"0972",1307
"0972",908
"0972",1384
"0972",1225
"0972",910
"0972",674
"0972",672
"0972",673
"0972",785
"0972",616
"0972",752
"0972",753
"0972",1414
"0972",663
"0972",741
"0972",750
"0972",937
"0972",697
"0972",622
"0972",907
"0972",906
"0972",665
"0972",628
"0972",695
"0972",776
"0972",688
"0972",668
"0972",732
"0972",1230
"0971",692
"0971",680
"0971",619
"0965",776
"0965",628
"0965",668
"0965",1615
"0965",753
"0965",752
"0965",620
"0965",619
"0965",616
"0964",710
"0964",776
"0964",753
"0964",616
"0964",673
"0964",623
"0964",622
"0964",621
"0964",620
"0964",619
"0964",668
"0964",628
"0963",1565
"0963",264
"0963",1569
"0963",1197
"0962",663
"0962",665
"0962",1304
"0962",680
"0962",1629
"0962",669
"0962",1225
"0962",628
"0962",674
"0962",753
"0962",673
"0962",672
"0962",776
"0962",622
"0962",1230
"0962",666
"0962",906
"0962",907
"0962",908
"0962",623
"0962",909
"0962",621
"0962",668
"0962",671
"0962",910
"0962",911
"0962",619
"0962",620
"0961",1087
"0960",673
"0960",619
"0960",776
"0960",1230
"0959",753
"0959",710
"0959",619
"0959",620
"0959",621
"0959",680
"0959",622
"0959",623
"0959",692
"0959",673
"0959",668
"0959",674
"0959",628
"0959",1083
"0959",776
"0959",672
"0958",778
"0958",1225
"0958",695
"0958",776
"0958",628
"0958",674
"0958",673
"0958",672
"0958",623
"0958",666
"0958",667
"0958",668
"0958",671
"0958",619
"0958",815
"0958",620
"0958",621
"0958",680
"0958",622
"0958",1230
"0958",665
"0958",1285
"0958",958
"0958",658
"0958",659
"0958",660
"0958",616
"0958",760
"0958",897
"0958",750
"0958",816
"0958",217
"0958",679
"0958",777
"0958",1426
"0958",707
"0958",677
"0958",845
"0958",844
"0958",632
"0958",663
"0957",1087
"0956",1020
"0956",710
"0956",672
"0956",619
"0956",620
"0956",621
"0956",686
"0956",667
"0956",906
"0956",1230
"0956",910
"0956",680
"0956",911
"0956",776
"0956",628
"0956",674
"0956",753
"0956",752
"0956",751
"0956",673
"0956",622
"0956",623
"0956",692
"0956",1172
"0956",668
"0956",912
"0956",665
"0956",732
"0956",685
"0956",1197
"0956",907
"0956",908
"0956",909
"0956",666
"0956",671
"0956",1524
"0956",937
"0955",1570
"0955",1571
"0955",1572
"0955",1573
"0955",1574
"0954",1087
"0953",623
"0953",619
"0953",673
"0952",623
"0952",619
"0952",673
"0952",776
"0951",628
"0951",1605
"0951",663
"0951",751
"0951",752
"0951",1225
"0951",674
"0951",1046
"0951",772
"0950",619
"0950",776
"0950",753
"0950",623
"0950",710
"0950",673
"0949",628
"0949",1225
"0949",622
"0949",971
"0949",619
"0949",752
"0948",1274
"0948",1196
"0948",1569
"0948",1197
"0947",668
"0947",217
"0947",616
"0947",1230
"0947",748
"0947",844
"0947",673
"0947",752
"0947",674
"0947",776
"0947",815
"0947",672
"0947",632
"0947",751
"0947",845
"0947",677
"0947",707
"0947",679
"0947",628
"0947",670
"0947",816
"0947",623
"0947",671
"0947",710
"0947",711
"0947",619
"0947",620
"0947",621
"0947",753
"0947",622
"0946",622
"0946",619
"0946",623
"0946",672
"0946",673
"0946",668
"0946",620
"0946",628
"0945",753
"0945",666
"0945",667
"0945",776
"0945",674
"0945",668
"0945",673
"0945",680
"0945",620
"0945",710
"0945",619
"0945",665
"0944",619
"0944",623
"0944",776
"0943",622
"0943",623
"0943",672
"0943",673
"0943",619
"0943",1182
"0943",776
"0942",619
"0942",623
"0942",673
"0942",710
"0942",776
"0941",671
"0941",668
"0941",732
"0941",619
"0941",778
"0941",620
"0941",621
"0941",680
"0941",687
"0941",667
"0941",686
"0941",666
"0941",1230
"0941",674
"0941",665
"0941",685
"0941",622
"0941",1046
"0941",761
"0941",663
"0941",750
"0941",664
"0941",777
"0941",751
"0941",760
"0941",1197
"0941",1234
"0941",1285
"0941",623
"0941",1524
"0941",1403
"0941",752
"0941",616
"0941",1561
"0941",1225
"0941",753
"0941",692
"0941",754
"0941",672
"0941",1357
"0941",673
"0941",1517
"0941",628
"0941",1251
"0941",776
"0941",697
"0941",1526
"0940",785
"0940",723
"0940",885
"0940",726
"0940",1306
"0940",727
"0940",728
"0940",952
"0940",1253
"0940",290
"0940",1558
"0940",886
"0940",729
"0940",1336
"0940",970
"0940",917
"0940",239
"0940",916
"0940",660
"0940",659
"0940",658
"0940",958
"0940",1557
"0940",1559
"0940",1560
"0940",772
"0940",703
"0940",889
"0940",217
"0940",695
"0940",1231
"0940",692
"0940",672
"0940",673
"0940",751
"0940",752
"0940",753
"0940",674
"0940",622
"0940",776
"0940",680
"0940",894
"0940",697
"0940",741
"0940",699
"0940",744
"0940",869
"0940",1225
"0940",1250
"0940",705
"0940",628
"0940",667
"0940",1594
"0940",1197
"0940",1524
"0940",732
"0940",665
"0940",777
"0940",1230
"0940",666
"0940",623
"0940",686
"0940",1286
"0940",687
"0940",688
"0940",689
"0940",668
"0940",670
"0940",671
"0940",619
"0940",620
"0940",621
"0940",778
"0940",1552
"0940",1234
"0940",707
"0940",679
"0940",1349
"0940",1426
"0940",1385
"0940",1386
"0940",1272
"0940",704
"0940",1551
"0940",677
"0940",1553
"0940",1554
"0940",1555
"0940",1556
"0940",685
"0940",664
"0940",771
"0940",750
"0940",388
"0940",1550
"0940",815
"0940",1307
"0940",1251
"0940",746
"0940",747
"0940",837
"0940",838
"0940",839
"0940",748
"0940",706
"0940",841
"0940",663
"0940",816
"0940",632
"0940",844
"0940",845
"0940",840
"0939",619
"0939",673
"0939",753
"0939",776
"0938",1524
"0938",1197
"0937",1532
"0937",1426
"0937",1539
"0937",1538
"0937",1537
"0937",1536
"0937",1535
"0937",1541
"0937",1533
"0937",1542
"0937",1531
"0937",290
"0937",1260
"0937",1364
"0937",978
"0937",1166
"0937",1534
"0937",632
"0937",679
"0937",707
"0937",704
"0937",703
"0937",677
"0937",845
"0937",1540
"0937",843
"0937",1529
"0937",816
"0937",815
"0937",910
"0937",909
"0937",1544
"0937",1543
"0937",844
"0937",961
"0937",1548
"0937",1549
"0937",1530
"0937",1547
"0937",1109
"0937",1546
"0937",958
"0937",658
"0937",659
"0937",1110
"0937",856
"0937",217
"0937",1545
"0937",1528
"0937",1160
"0937",974
"0937",970
"0937",239
"0937",1527
"0937",660
"0936",663
"0936",621
"0936",1593
"0936",616
"0936",776
"0936",1197
"0936",1681
"0936",620
"0936",619
"0936",710
"0936",772
"0936",768
"0936",1524
"0936",668
"0936",1345
"0936",628
"0936",674
"0936",753
"0936",1517
"0936",751
"0936",1225
"0936",680
"0936",622
"0936",623
"0936",672
"0936",1230
"0936",1526
"0936",692
"0936",673
"0935",1274
"0935",1197
"0935",1524
"0934",1562
"0934",1563
"0934",1564
"0934",1565
"0934",1196
"0934",1197
"0934",264
"0933",663
"0933",685
"0933",619
"0933",776
"0933",622
"0933",623
"0933",672
"0933",673
"0933",628
"0933",1234
"0933",680
"0933",674
"0933",1225
"0932",1525
"0932",619
"0932",673
"0932",623
"0931",753
"0931",776
"0931",674
"0931",628
"0931",752
"0931",777
"0931",778
"0931",667
"0931",751
"0931",621
"0931",620
"0931",619
"0931",668
"0930",623
"0930",622
"0930",753
"0930",628
"0930",776
"0930",619
"0929",619
"0929",753
"0929",776
"0928",956
"0928",621
"0928",673
"0928",1295
"0928",776
"0928",619
"0928",753
"0927",1087
"0927",1522
"0926",1418
"0925",666
"0925",665
"0925",667
"0925",674
"0925",751
"0924",1234
"0924",628
"0924",1225
"0924",695
"0924",674
"0924",1231
"0924",752
"0924",1230
"0924",776
"0924",815
"0924",1519
"0924",750
"0924",1518
"0924",671
"0924",676
"0924",668
"0924",667
"0924",778
"0924",666
"0924",777
"0924",711
"0924",664
"0924",710
"0924",388
"0924",663
"0924",616
"0924",660
"0924",659
"0924",658
"0924",958
"0924",217
"0924",632
"0924",665
"0924",704
"0924",1311
"0924",1310
"0924",1426
"0924",679
"0924",707
"0924",802
"0924",669
"0924",801
"0924",619
"0924",703
"0924",622
"0924",620
"0924",816
"0924",680
"0924",675
"0924",623
"0924",692
"0924",672
"0924",673
"0924",751
"0924",621
"0923",776
"0923",673
"0923",672
"0923",620
"0923",1230
"0922",680
"0922",776
"0922",668
"0922",619
"0922",620
"0922",621
"0922",622
"0922",672
"0922",673
"0922",753
"0922",623
"0922",628
"0922",666
"0922",997
"0922",955
"0922",998
"0922",778
"0922",665
"0922",777
"0922",1230
"0922",674
"0921",753
"0921",672
"0921",628
"0921",776
"0921",616
"0921",665
"0921",711
"0921",710
"0921",668
"0921",666
"0921",620
"0921",619
"0921",673
"0921",1351
"0921",680
"0921",622
"0921",623
"0921",692
"0921",217
"0921",621
"0920",619
"0920",776
"0920",753
"0920",673
"0920",623
"0920",622
"0920",1003
"0919",619
"0919",710
"0919",673
"0919",672
"0919",623
"0919",622
"0919",1516
"0918",619
"0918",673
"0918",776
"0917",1087
"0916",623
"0916",776
"0916",619
"0915",710
"0915",619
"0915",623
"0915",673
"0915",776
"0915",217
"0915",753
"0914",1334
"0914",673
"0914",672
"0914",623
"0914",619
"0914",710
"0913",666
"0913",619
"0913",620
"0913",665
"0913",753
"0913",710
"0913",1230
"0913",673
"0913",672
"0913",623
"0913",680
"0913",621
"0913",752
"0913",776
"0913",628
"0913",622
"0912",1274
"0912",1197
"0911",673
"0911",619
"0911",616
"0911",710
"0910",777
"0910",616
"0910",862
"0910",685
"0910",732
"0910",1384
"0910",1646
"0910",1230
"0910",1647
"0910",665
"0910",1274
"0910",1624
"0910",1686
"0910",1685
"0910",1684
"0910",1524
"0910",1197
"0910",860
"0910",906
"0910",688
"0910",908
"0910",776
"0910",667
"0910",1251
"0910",1428
"0910",743
"0910",832
"0910",698
"0910",1514
"0910",695
"0910",623
"0910",628
"0910",674
"0910",753
"0910",752
"0910",751
"0910",673
"0910",672
"0910",697
"0910",866
"0910",909
"0910",778
"0910",686
"0910",687
"0910",692
"0910",689
"0910",1348
"0910",865
"0910",907
"0910",910
"0910",911
"0910",619
"0910",620
"0910",621
"0910",680
"0910",622
"0910",668
"0910",666
"0909",1463
"0909",1454
"0909",1455
"0909",1456
"0909",1457
"0909",1458
"0909",1459
"0909",1460
"0909",1431
"0909",1462
"0909",1451
"0909",1464
"0909",1465
"0909",1466
"0909",1467
"0909",1468
"0909",1469
"0909",1470
"0909",1461
"0909",1443
"0909",1432
"0909",1433
"0909",1434
"0909",1435
"0909",1436
"0909",1439
"0909",1440
"0909",1453
"0909",1442
"0909",1452
"0909",1444
"0909",1445
"0909",1446
"0909",1447
"0909",1448
"0909",1449
"0909",1450
"0909",1472
"0909",1441
"0909",1503
"0909",1492
"0909",1493
"0909",1494
"0909",1495
"0909",1496
"0909",1497
"0909",1499
"0909",1521
"0909",1502
"0909",1489
"0909",1504
"0909",1505
"0909",1506
"0909",1507
"0909",1508
"0909",1509
"0909",1510
"0909",1501
"0909",1481
"0909",1498
"0909",1473
"0909",1474
"0909",1475
"0909",1476
"0909",1477
"0909",1478
"0909",1491
"0909",1480
"0909",1490
"0909",1482
"0909",1483
"0909",1484
"0909",1485
"0909",1486
"0909",1487
"0909",1488
"0909",1471
"0909",1479
"0909",1500
"0908",776
"0908",1230
"0908",619
"0908",620
"0908",623
"0908",672
"0908",628
"0908",673
"0907",1087
"0906",663
"0906",667
"0906",772
"0906",1250
"0906",680
"0906",674
"0906",628
"0906",695
"0906",1225
"0906",1182
"0906",672
"0905",
"0905",753
"0905",673
"0905",1430
"0905",623
"0904",672
"0903",1116
"0903",
"0903",663
"0903",672
"0903",752
"0903",628
"0903",1225
"0903",909
"0903",910
"0870",1410
"0869",673
"0869",910
"0869",776
"0869",619
"0869",628
"0869",753
"0869",1351
"0869",752
"0869",909
"0869",1109
"0868",1409
"0867",196
"0866",621
"0865",677
"0865",1328
"0865",1329
"0865",748
"0865",815
"0865",1413
"0865",632
"0865",1325
"0865",801
"0865",802
"0865",711
"0865",816
"0865",1326
"0865",1324
"0865",754
"0865",695
"0865",776
"0865",628
"0865",753
"0865",752
"0865",673
"0865",672
"0865",623
"0865",622
"0865",621
"0865",620
"0865",1327
"0865",660
"0865",217
"0865",219
"0865",658
"0865",911
"0865",659
"0865",671
"0865",619
"0865",616
"0865",668
"0864",753
"0864",670
"0864",671
"0864",619
"0864",620
"0864",623
"0864",673
"0864",776
"0863",1354
"0863",1402
"0863",1400
"0863",1401
"0862",752
"0862",753
"0862",619
"0862",622
"0862",623
"0862",673
"0862",776
"0862",628
"0861",673
"0861",619
"0860",753
"0860",909
"0860",666
"0860",667
"0860",668
"0860",910
"0860",619
"0860",620
"0860",621
"0860",672
"0860",665
"0860",752
"0860",673
"0860",674
"0860",628
"0860",776
"0860",1075
"0860",264
"0860",1511
"0860",751
"0859",623
"0859",673
"0859",619
"0858",665
"0858",674
"0858",751
"0858",667
"0858",666
"0857",619
"0857",673
"0856",673
"0856",623
"0856",622
"0856",619
